图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/val\dyed-resection-margins\c078c82b-1fbd-47a5-b8c4-b77140b51e8f.jpg,c078c82b-1fbd-47a5-b8c4-b77140b51e8f.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99395883,0.99395883,0.0055317497,0.99395883,3.073037e-06,7.2756135e-05,0.00039663233,6.393542e-06,1.6670594e-05,1.3821555e-05
./dataset/val\dyed-resection-margins\c093b987-02d8-499d-8c1f-eb53dd4aec5f.jpg,c093b987-02d8-499d-8c1f-eb53dd4aec5f.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.98220533,0.98220533,0.008284101,0.98220533,2.774555e-06,1.2656519e-05,9.130888e-06,2.1785574e-05,0.00014062853,0.009323616
./dataset/val\dyed-resection-margins\c0e44696-70ba-4997-b571-ce3bbe27ee4a.jpg,c0e44696-70ba-4997-b571-ce3bbe27ee4a.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.86941195,0.86941195,0.12763031,0.86941195,7.13659e-07,6.8339546e-06,8.36982e-05,1.3654815e-06,3.7139147e-05,0.002827961
./dataset/val\dyed-resection-margins\c0f195e9-e9ea-490c-9a05-8fcd19b1cc5b.jpg,c0f195e9-e9ea-490c-9a05-8fcd19b1cc5b.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99848,0.99848,3.079792e-05,0.99848,7.2593066e-06,0.00024527247,0.00013895424,2.1194348e-05,4.2950393e-05,0.0010335435
./dataset/val\dyed-resection-margins\c103fa73-8029-4df7-a7bb-dd8fee19d193.jpg,c103fa73-8029-4df7-a7bb-dd8fee19d193.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9370486,0.9370486,0.062907316,0.9370486,2.1478584e-06,3.3449767e-06,1.795542e-05,6.622448e-06,1.5585983e-06,1.2463549e-05
./dataset/val\dyed-resection-margins\c1320e78-c3ec-4f9c-913f-61a6e7412da0.jpg,c1320e78-c3ec-4f9c-913f-61a6e7412da0.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9997954,0.9997954,3.7240632e-05,0.9997954,7.937283e-07,5.135165e-05,2.416152e-05,3.7565547e-07,1.2148606e-05,7.856731e-05
./dataset/val\dyed-resection-margins\c18ee76a-3c0e-487e-ab46-fb8ad9b47415.jpg,c18ee76a-3c0e-487e-ab46-fb8ad9b47415.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.9968238,0.0025987187,0.9968238,0.0025987187,1.97318e-06,0.0005507953,2.5203828e-06,5.757108e-07,2.152913e-06,1.9435905e-05
./dataset/val\dyed-resection-margins\c1a4919e-07c4-4d3c-b0a9-948c211b812f.jpg,c1a4919e-07c4-4d3c-b0a9-948c211b812f.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.6819875,0.6819875,0.31709424,0.6819875,0.0001620464,3.7674705e-05,1.5622963e-05,7.2658518e-06,0.0006435098,5.2152784e-05
./dataset/val\dyed-resection-margins\c2325cc1-ade7-4dcf-9713-c37b02be9e97.jpg,c2325cc1-ade7-4dcf-9713-c37b02be9e97.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.93634236,0.062488344,0.93634236,0.062488344,2.9287106e-05,1.2067477e-06,0.0010308498,5.0036455e-05,2.8620898e-05,2.9334797e-05
./dataset/val\dyed-resection-margins\c2e52297-9b6f-420f-abbf-7ba930ee609f.jpg,c2e52297-9b6f-420f-abbf-7ba930ee609f.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99940217,0.99940217,0.0003973802,0.99940217,8.5699355e-07,0.00010861357,2.5645235e-05,8.107285e-07,3.93473e-06,6.059131e-05
./dataset/val\dyed-resection-margins\c3cff716-7dfe-4142-bfdf-a7ce4f12b5fa.jpg,c3cff716-7dfe-4142-bfdf-a7ce4f12b5fa.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.5589898,0.5589898,0.44046077,0.5589898,2.3494272e-06,3.501877e-05,0.00031352436,2.9449316e-06,0.0001415347,5.4055232e-05
./dataset/val\dyed-resection-margins\c424e137-66dc-449d-a70e-e6f28ea7a49d.jpg,c424e137-66dc-449d-a70e-e6f28ea7a49d.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9986645,0.9986645,0.00088319584,0.9986645,5.4355605e-05,4.454195e-06,0.00012075983,6.000403e-06,0.00024887934,1.7977047e-05
./dataset/val\dyed-resection-margins\c4c647ca-d3f1-40e5-bd12-0f45cc5189bd.jpg,c4c647ca-d3f1-40e5-bd12-0f45cc5189bd.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.6261966,0.6261966,0.3723331,0.6261966,1.0185478e-05,0.00024785055,0.0005015261,0.0003808226,0.00015773207,0.00017210942
./dataset/val\dyed-resection-margins\c6f589db-1f28-4efe-9bd9-f539900856cc.jpg,c6f589db-1f28-4efe-9bd9-f539900856cc.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.8921715,0.8921715,0.107743606,0.8921715,3.220394e-06,2.373851e-05,2.6708154e-05,1.4206715e-05,3.018335e-06,1.3876041e-05
./dataset/val\dyed-resection-margins\c7377417-9345-40ec-944f-4543ac81a1e7.jpg,c7377417-9345-40ec-944f-4543ac81a1e7.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.9714883,0.02824042,0.9714883,0.02824042,1.2779717e-06,4.3804775e-05,6.4242384e-05,1.220488e-06,0.000115637165,4.50519e-05
./dataset/val\dyed-resection-margins\c7a8827b-348d-46b4-b6a0-3e18bbb13aa8.jpg,c7a8827b-348d-46b4-b6a0-3e18bbb13aa8.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.7043117,0.7043117,0.2910947,0.7043117,8.408386e-06,0.0001021,9.570301e-05,4.5635197e-06,9.859844e-06,0.004372954
./dataset/val\dyed-resection-margins\c7ca5137-2a2c-43bd-a430-13ef512a0c9d.jpg,c7ca5137-2a2c-43bd-a430-13ef512a0c9d.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.6235667,0.6235667,0.3759606,0.6235667,1.4455185e-06,0.00036360003,2.5316069e-05,1.5949754e-05,4.934836e-05,1.6971931e-05
./dataset/val\dyed-resection-margins\c837c12d-ac15-45b0-b8b7-a85fbd68ef59.jpg,c837c12d-ac15-45b0-b8b7-a85fbd68ef59.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9981756,0.9981756,0.0017824209,0.9981756,6.908827e-07,2.2647804e-05,5.711824e-06,1.1464446e-06,2.9759005e-06,8.788951e-06
./dataset/val\dyed-resection-margins\c8cb218f-5f64-409e-a1a3-0cb4163a24f4.jpg,c8cb218f-5f64-409e-a1a3-0cb4163a24f4.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.90017503,0.90017503,0.09976271,0.90017503,4.88331e-06,3.8992133e-05,6.6461103e-06,4.7890044e-06,1.4289195e-06,5.416137e-06
./dataset/val\dyed-resection-margins\c921e1cf-e0fa-4d79-bd75-23e568a6a9a1.jpg,c921e1cf-e0fa-4d79-bd75-23e568a6a9a1.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99251735,0.99251735,0.007393647,0.99251735,1.989102e-06,5.356749e-06,5.0961604e-05,2.988694e-06,1.679513e-05,1.09524635e-05
./dataset/val\dyed-resection-margins\ca60fc42-e1c7-456c-8c50-c0d2b32fcccf.jpg,ca60fc42-e1c7-456c-8c50-c0d2b32fcccf.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99788994,0.99788994,3.2842203e-05,0.99788994,7.7463665e-06,0.0003269793,0.00013754264,2.275898e-05,4.9797112e-05,0.0015324269
./dataset/val\dyed-resection-margins\cc861afd-a6d5-46f1-a8f5-392d5c23cf46.jpg,cc861afd-a6d5-46f1-a8f5-392d5c23cf46.jpg,dyed-resection-margins,1,esophagitis,2,0,0.9344261,0.00508691,0.013356563,0.00508691,0.9344261,5.3415542e-06,0.0015796678,0.0387139,0.0003388583,0.00649254
./dataset/val\dyed-resection-margins\ccad947a-e0c2-4fb0-8bb8-0a37b15cf681.jpg,ccad947a-e0c2-4fb0-8bb8-0a37b15cf681.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.7731194,0.2261066,0.7731194,0.2261066,6.1686396e-06,0.00038371843,9.2789963e-07,1.2574115e-05,0.00023889338,0.0001317053
./dataset/val\dyed-resection-margins\cd0cc1b3-cea6-4799-ac4a-0320f3a8e275.jpg,cd0cc1b3-cea6-4799-ac4a-0320f3a8e275.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9510601,0.9510601,0.048605215,0.9510601,9.465042e-05,2.2250086e-05,5.7990725e-05,1.6289194e-05,1.52312305e-05,0.00012824692
./dataset/val\dyed-resection-margins\cdd27de3-c84b-4978-ac7c-713c1bcda726.jpg,cdd27de3-c84b-4978-ac7c-713c1bcda726.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9839422,0.9839422,0.016025133,0.9839422,7.0392266e-06,3.9530264e-06,7.3348847e-06,4.868876e-06,8.1683565e-06,1.2592963e-06
./dataset/val\dyed-resection-margins\cdd97ef6-ea32-4c9b-a0fb-09b6181b81f5.jpg,cdd97ef6-ea32-4c9b-a0fb-09b6181b81f5.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.8529299,0.8529299,0.1466769,0.8529299,0.00015421322,2.8083166e-05,7.7055854e-05,5.8811893e-05,7.157209e-06,6.786356e-05
./dataset/val\dyed-resection-margins\cdd9c8d3-e031-4167-a3f4-d799b083620a.jpg,cdd9c8d3-e031-4167-a3f4-d799b083620a.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9925222,0.9925222,0.0073755975,0.9925222,1.11428435e-05,2.6932285e-05,1.040759e-05,1.9242587e-05,3.5727676e-06,3.0960226e-05
./dataset/val\dyed-resection-margins\ce149d5e-d2d3-4556-87c2-8357c6326114.jpg,ce149d5e-d2d3-4556-87c2-8357c6326114.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99668175,0.99668175,0.0031769304,0.99668175,1.0224416e-06,4.9994338e-05,4.9306018e-05,4.11881e-06,4.917282e-06,3.189988e-05
./dataset/val\dyed-resection-margins\cf5d9149-c61a-4250-8104-5cdbb6e457da.jpg,cf5d9149-c61a-4250-8104-5cdbb6e457da.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.998713,0.998713,0.0011136184,0.998713,1.4939033e-06,5.589551e-06,1.940599e-06,1.4473251e-06,2.0809682e-06,0.00016087135
./dataset/val\dyed-resection-margins\d032f46c-498a-47cf-98dc-01e3d1c9a2ef.jpg,d032f46c-498a-47cf-98dc-01e3d1c9a2ef.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9927436,0.9927436,0.0037619488,0.9927436,2.71982e-06,0.0020518065,0.0001791841,1.5478494e-05,5.5366003e-05,0.0011898566
./dataset/val\dyed-resection-margins\d127bf92-344e-48cd-b5a6-5695c0bec0f8.jpg,d127bf92-344e-48cd-b5a6-5695c0bec0f8.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9666163,0.9666163,0.03197655,0.9666163,1.0539453e-06,2.6613146e-05,0.00010847258,1.8903255e-06,6.6348157e-06,0.0012626211
./dataset/val\dyed-resection-margins\d19db613-822c-43c8-94e2-b3beee22690a.jpg,d19db613-822c-43c8-94e2-b3beee22690a.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.97740775,0.97740775,0.02251535,0.97740775,2.0530331e-07,2.5995116e-06,4.6918274e-05,1.7943296e-06,2.5967017e-06,2.2807424e-05
./dataset/val\dyed-resection-margins\d2676cbb-f821-4b54-bf6b-5c05f448fceb.jpg,d2676cbb-f821-4b54-bf6b-5c05f448fceb.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.66826916,0.66826916,0.33137992,0.66826916,3.6950878e-06,0.00014696544,0.00014868804,7.5736325e-06,2.1803087e-05,2.217243e-05
./dataset/val\dyed-resection-margins\d29a0b73-71f4-45b8-a7b4-c0fbd1e35992.jpg,d29a0b73-71f4-45b8-a7b4-c0fbd1e35992.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.88616914,0.11352098,0.88616914,0.11352098,8.146308e-06,1.3823342e-06,1.1806362e-05,7.20562e-06,3.5495894e-05,0.0002458988
./dataset/val\dyed-resection-margins\d4217886-9b0f-4abf-9e62-31b1d55ac1e0.jpg,d4217886-9b0f-4abf-9e62-31b1d55ac1e0.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99886143,0.99886143,0.0008296281,0.99886143,1.8602921e-06,0.00019683954,4.6123074e-05,2.5286727e-06,1.3876751e-05,4.7761172e-05
./dataset/val\dyed-resection-margins\d47c78a2-4dc9-4831-9797-3140ec34ea47.jpg,d47c78a2-4dc9-4831-9797-3140ec34ea47.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.8024475,0.8024475,0.19663039,0.8024475,9.585215e-07,0.0007906469,5.1984116e-05,7.512556e-06,2.985518e-05,4.1070067e-05
./dataset/val\dyed-resection-margins\d5e7cad5-7aab-4519-9195-c8c9ff1eb6e1.jpg,d5e7cad5-7aab-4519-9195-c8c9ff1eb6e1.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.97652584,0.97652584,0.023334986,0.97652584,3.2154557e-07,1.9970019e-05,9.520337e-06,5.0513736e-06,4.674447e-05,5.760052e-05
./dataset/val\dyed-resection-margins\d623b258-1f04-40b6-95a6-3e545b5d23ad.jpg,d623b258-1f04-40b6-95a6-3e545b5d23ad.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99941933,0.99941933,0.0002172921,0.99941933,1.3379868e-06,0.00012620872,8.211259e-05,3.7229906e-06,7.78798e-06,0.000142269
./dataset/val\dyed-resection-margins\d64c1af9-12c0-4959-ac3f-afcdc965ffdc.jpg,d64c1af9-12c0-4959-ac3f-afcdc965ffdc.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9960741,0.9960741,0.0033016847,0.9960741,1.6709838e-06,1.0852606e-05,7.104556e-06,3.224812e-06,2.9309247e-05,0.0005721521
./dataset/val\dyed-resection-margins\d6571415-2f0f-411f-858a-2f59a35ec183.jpg,d6571415-2f0f-411f-858a-2f59a35ec183.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.5033352,0.4955296,0.5033352,0.4955296,6.0755392e-05,0.0001521292,0.0006221643,4.7314363e-05,1.9669125e-05,0.00023319149
./dataset/val\dyed-resection-margins\d65fbee9-7e8c-4345-8c80-754725dd9e2d.jpg,d65fbee9-7e8c-4345-8c80-754725dd9e2d.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9947417,0.9947417,0.0035901861,0.9947417,4.4341036e-07,1.3498874e-05,0.0013209295,4.6525392e-06,0.00018141618,0.00014712801
./dataset/val\dyed-resection-margins\d721cf4a-a82f-4dac-8855-d1764e81efd3.jpg,d721cf4a-a82f-4dac-8855-d1764e81efd3.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9998871,0.9998871,2.3144992e-05,0.9998871,1.315104e-06,3.253357e-05,3.288491e-05,1.5981059e-06,3.2122805e-06,1.8295057e-05
./dataset/val\dyed-resection-margins\d77d059e-a1a0-4e5b-83c0-6f157de53ab3.jpg,d77d059e-a1a0-4e5b-83c0-6f157de53ab3.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99958724,0.99958724,0.00037949262,0.99958724,6.240711e-07,1.1670937e-05,4.7051617e-06,1.7609593e-06,4.9287196e-06,9.54268e-06
./dataset/val\dyed-resection-margins\d79b8ffc-6ab9-45f8-b226-6a40aafeb9b5.jpg,d79b8ffc-6ab9-45f8-b226-6a40aafeb9b5.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9990227,0.9990227,0.00089618325,0.9990227,3.1932339e-06,4.2130898e-05,1.4803714e-05,8.528671e-07,9.293812e-06,1.0829689e-05
./dataset/val\dyed-resection-margins\d7a8d2b8-f8f2-41b6-9d8f-e86d817210b0.jpg,d7a8d2b8-f8f2-41b6-9d8f-e86d817210b0.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99907327,0.99907327,0.0004424417,0.99907327,9.8418595e-06,0.00025347268,0.00016042753,1.1023525e-05,9.9071085e-06,3.9503204e-05
./dataset/val\dyed-resection-margins\d7cf13d4-aad0-4a41-9e92-1e5d73cedbdf.jpg,d7cf13d4-aad0-4a41-9e92-1e5d73cedbdf.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.978781,0.978781,0.020938078,0.978781,4.3683685e-06,4.9617215e-06,4.8789014e-05,3.819735e-06,0.00017525788,4.3642445e-05
./dataset/val\dyed-resection-margins\d7ee066b-d483-4747-ba4f-f1f65e949e47.jpg,d7ee066b-d483-4747-ba4f-f1f65e949e47.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.93117195,0.93117195,0.06876825,0.93117195,2.721697e-06,1.6147118e-05,2.3410183e-05,9.714936e-07,1.2324752e-05,4.1566195e-06
./dataset/val\dyed-resection-margins\d91ec8fd-f45e-4a62-9510-5742b9c244da.jpg,d91ec8fd-f45e-4a62-9510-5742b9c244da.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.87686116,0.1216493,0.87686116,0.1216493,3.1422045e-05,0.0002828799,0.00023042625,6.9467496e-05,6.1619644e-06,0.0008691818
./dataset/val\dyed-resection-margins\d975df7c-e62b-4713-ab5c-db893fbdd541.jpg,d975df7c-e62b-4713-ab5c-db893fbdd541.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9722639,0.9722639,0.027676716,0.9722639,5.127549e-06,9.841087e-06,3.0623967e-05,4.1130697e-06,5.351154e-06,4.4205813e-06
./dataset/val\dyed-resection-margins\da355995-b77b-4d5c-a07f-a72fe6ff20bb.jpg,da355995-b77b-4d5c-a07f-a72fe6ff20bb.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.98994666,0.98994666,0.009872954,0.98994666,6.8313993e-06,2.847891e-05,1.14305385e-05,2.2512264e-05,4.7009808e-06,0.000106384774
./dataset/val\dyed-resection-margins\dab1d5c7-bbfb-491b-96e5-9ea900b884ce.jpg,dab1d5c7-bbfb-491b-96e5-9ea900b884ce.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9283272,0.9283272,0.07135721,0.9283272,2.0369325e-06,7.710972e-05,7.1402724e-06,4.3806444e-06,2.7272577e-05,0.0001975063
./dataset/val\dyed-resection-margins\db448b3d-9cc9-4c11-bb9a-33872f69a4fd.jpg,db448b3d-9cc9-4c11-bb9a-33872f69a4fd.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.93837917,0.061232273,0.93837917,0.061232273,1.6112903e-05,0.00025672495,7.0580813e-06,5.1144325e-05,4.28673e-05,1.4715173e-05
./dataset/val\dyed-resection-margins\dcbcb701-0793-4431-a143-3b7eb891e8a9.jpg,dcbcb701-0793-4431-a143-3b7eb891e8a9.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9934222,0.9934222,0.0061440133,0.9934222,2.6882484e-05,9.731609e-07,0.000337667,2.7732467e-05,1.820659e-05,2.2405191e-05
./dataset/val\dyed-resection-margins\dd57ac54-066a-44af-90f2-1108f13824db.jpg,dd57ac54-066a-44af-90f2-1108f13824db.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9965215,0.9965215,0.002833982,0.9965215,7.5790126e-06,0.0002741562,9.7677075e-05,2.7259466e-05,2.6358368e-05,0.0002115551
./dataset/val\dyed-resection-margins\dd5e6c27-c680-44ef-a29f-2421d567bd17.jpg,dd5e6c27-c680-44ef-a29f-2421d567bd17.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.7064513,0.29329214,0.7064513,0.29329214,2.9653505e-05,2.5260546e-05,9.313695e-06,1.2949406e-05,0.00012881288,5.052314e-05
./dataset/val\dyed-resection-margins\ddd60fc8-99a0-4243-8bd4-6622a4aefb63.jpg,ddd60fc8-99a0-4243-8bd4-6622a4aefb63.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99976116,0.99976116,0.00017157408,0.99976116,4.276818e-06,5.5625633e-06,8.46412e-06,2.9653936e-06,1.6841936e-05,2.9147252e-05
./dataset/val\dyed-resection-margins\de582410-cd28-4236-9b46-37a10aa6064b.jpg,de582410-cd28-4236-9b46-37a10aa6064b.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.7597932,0.7597932,0.24014486,0.7597932,5.0115896e-06,9.732867e-06,1.7101795e-05,7.4342197e-06,1.1881707e-05,1.0759809e-05
./dataset/val\dyed-resection-margins\decfde72-063d-48c4-b9b8-e7431b5f3bb1.jpg,decfde72-063d-48c4-b9b8-e7431b5f3bb1.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9997029,0.9997029,6.916997e-05,0.9997029,2.4981023e-06,7.93608e-05,4.4630833e-05,4.052984e-06,2.1767642e-05,7.561699e-05
./dataset/val\dyed-resection-margins\defd9b52-b297-424a-8432-60e9669bf474.jpg,defd9b52-b297-424a-8432-60e9669bf474.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9932234,0.9932234,0.0066837976,0.9932234,1.9114977e-06,1.17698555e-05,4.52175e-05,1.0425351e-06,3.2126514e-05,6.746286e-07
./dataset/val\dyed-resection-margins\dfcd2143-adf1-4a37-820c-c57c2c484610.jpg,dfcd2143-adf1-4a37-820c-c57c2c484610.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9875403,0.9875403,0.0123826265,0.9875403,2.6792259e-06,4.07007e-05,2.0669608e-05,1.170822e-06,6.9091516e-06,4.83873e-06
./dataset/val\dyed-resection-margins\e03f1c0e-86ce-4e6c-a912-22f9feee32c1.jpg,e03f1c0e-86ce-4e6c-a912-22f9feee32c1.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.7811915,0.7811915,0.21847787,0.7811915,1.1008105e-05,0.00013536979,7.294794e-05,6.407761e-05,4.6532546e-06,4.253012e-05
./dataset/val\dyed-resection-margins\e0427018-c8db-4ded-9037-1f311a5f177e.jpg,e0427018-c8db-4ded-9037-1f311a5f177e.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.9316185,0.054997765,0.9316185,0.054997765,7.550125e-05,0.00027357042,0.0037115384,8.868379e-05,0.009187084,4.7345584e-05
./dataset/val\dyed-resection-margins\e0ff46ca-8557-4771-9460-0b7b4f6d82fd.jpg,e0ff46ca-8557-4771-9460-0b7b4f6d82fd.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.7682081,0.23141927,0.7682081,0.23141927,7.956668e-07,5.9597546e-06,1.9906662e-05,9.121642e-07,2.0233207e-05,0.0003248155
./dataset/val\dyed-resection-margins\e1501922-a3d9-4c93-9f56-d8496a540eea.jpg,e1501922-a3d9-4c93-9f56-d8496a540eea.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.99974126,0.99974126,2.9563342e-05,0.99974126,3.5186002e-07,1.5305479e-05,9.674191e-05,1.7491179e-07,2.9348791e-06,0.00011373194
./dataset/val\dyed-resection-margins\e16d342e-0f3a-4547-b3b8-afed34b425b3.jpg,e16d342e-0f3a-4547-b3b8-afed34b425b3.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.95446837,0.95446837,0.04330159,0.95446837,8.595771e-06,2.529123e-05,3.196457e-06,4.0792947e-06,2.880122e-05,0.0021599918
./dataset/val\dyed-resection-margins\e22df259-46d5-4360-a8f8-373deb8b341d.jpg,e22df259-46d5-4360-a8f8-373deb8b341d.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.7758512,0.22402637,0.7758512,0.22402637,5.7079607e-05,1.1344627e-05,1.5472322e-05,2.6134541e-05,4.2622155e-06,8.177037e-06
./dataset/val\dyed-resection-margins\e2492f68-0c78-40d3-9d7e-782787b57103.jpg,e2492f68-0c78-40d3-9d7e-782787b57103.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.7252555,0.2736895,0.7252555,0.2736895,1.6079273e-05,0.0004670063,0.00015026223,1.9493158e-05,4.29193e-05,0.00035925093
./dataset/val\dyed-resection-margins\e28a5573-5d97-4a26-8438-3f921ebe2686.jpg,e28a5573-5d97-4a26-8438-3f921ebe2686.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9997049,0.9997049,0.00013248826,0.9997049,8.5117364e-07,9.935454e-06,7.096321e-05,6.0439934e-06,5.5102714e-06,6.920468e-05
./dataset/val\dyed-resection-margins\e34bc9c4-5bdb-40f2-b0cd-f1e8cb515e89.jpg,e34bc9c4-5bdb-40f2-b0cd-f1e8cb515e89.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.992743,0.006950561,0.992743,0.006950561,3.9987415e-07,3.9466127e-06,9.601557e-06,2.8450506e-07,1.0141516e-05,0.00028201778
./dataset/val\dyed-resection-margins\e3dc6cb6-3f03-4624-8463-c1629bbeb07d.jpg,e3dc6cb6-3f03-4624-8463-c1629bbeb07d.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.96589833,0.96589833,0.03401165,0.96589833,6.1471947e-06,1.274858e-06,2.7882568e-05,1.1062546e-05,1.0591955e-05,3.3095617e-05
./dataset/val\dyed-resection-margins\e3fd6b64-6901-47e3-acff-376f5e596863.jpg,e3fd6b64-6901-47e3-acff-376f5e596863.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9976115,0.9976115,0.0023344802,0.9976115,3.4831731e-07,1.3947104e-06,4.2841043e-06,1.6392512e-07,6.1617075e-06,4.1662646e-05
./dataset/val\dyed-resection-margins\e4181088-600a-4598-830a-0dab961dcc16.jpg,e4181088-600a-4598-830a-0dab961dcc16.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.6622919,0.6622919,0.32531938,0.6622919,0.0007883007,0.0017342492,2.5079478e-05,1.2920674e-05,0.0019221624,0.007906011
./dataset/val\dyed-resection-margins\e498c543-2557-49e5-a364-5bc5b2101468.jpg,e498c543-2557-49e5-a364-5bc5b2101468.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9686226,0.9686226,0.012812806,0.9686226,1.1213624e-05,0.01200529,1.9417746e-05,2.94751e-05,0.002116776,0.0043823593
./dataset/val\dyed-resection-margins\e4abf27f-db0c-4836-88ee-ce4f181d0df3.jpg,e4abf27f-db0c-4836-88ee-ce4f181d0df3.jpg,dyed-resection-margins,1,dyed-lifted-polyps,0,0,0.90017825,0.09962454,0.90017825,0.09962454,2.0735758e-06,3.449138e-05,0.00012641668,1.5451861e-06,7.687345e-06,2.495736e-05
./dataset/val\dyed-resection-margins\e5108f0f-0904-4b4d-9935-0bb5c879a3d8.jpg,e5108f0f-0904-4b4d-9935-0bb5c879a3d8.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.9044061,0.9044061,0.09506124,0.9044061,1.3334927e-05,1.2705722e-05,0.0002231165,1.081339e-05,7.262672e-05,0.00020010298
./dataset/val\dyed-resection-margins\e520c26b-a74b-4461-aca4-74486da8b3bf.jpg,e520c26b-a74b-4461-aca4-74486da8b3bf.jpg,dyed-resection-margins,1,dyed-resection-margins,1,1,0.997844,0.997844,0.0019942068,0.997844,6.0533023e-07,2.9561415e-06,7.908544e-05,4.293054e-06,3.830007e-06,7.1041504e-05
